time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weathercode,Year,month,Day,hour,season,weather_Description
2020-01-13 13:00:00,12.4,89,1.4,13.8,61,2020,1,13,13,winters,Slight rain
2020-01-13 14:00:00,12.5,92,1.2,14.2,55,2020,1,13,14,winters,
2020-01-13 15:00:00,12.5,86,0.1,18.8,51,2020,1,13,15,winters,
2020-01-13 16:00:00,12.5,82,0.0,17.6,3,2020,1,13,16,winters,Overcast
2020-01-13 17:00:00,11.3,86,0.0,20.3,2,2020,1,13,17,winters,Partly cloudy
2020-01-13 18:00:00,10.4,85,0.0,14.2,0,2020,1,13,18,winters,Clear sky
2020-01-13 19:00:00,9.2,90,0.0,9.7,0,2020,1,13,19,winters,Clear sky
2020-01-13 20:00:00,8.8,91,0.0,10.0,0,2020,1,13,20,winters,Clear sky
2020-01-13 21:00:00,8.4,93,0.0,9.2,0,2020,1,13,21,winters,Clear sky
2020-01-13 22:00:00,8.1,93,0.0,8.4,0,2020,1,13,22,winters,Clear sky
2020-01-13 23:00:00,7.8,94,0.0,8.9,0,2020,1,13,23,winters,Clear sky
2020-01-14 00:00:00,7.7,96,0.0,9.8,0,2020,1,14,0,winters,Clear sky
2020-01-14 01:00:00,7.5,97,0.0,9.4,0,2020,1,14,1,winters,Clear sky
2020-01-14 02:00:00,7.4,98,0.0,9.4,0,2020,1,14,2,winters,Clear sky
2020-01-14 03:00:00,7.2,98,0.0,7.9,0,2020,1,14,3,winters,Clear sky
2020-01-14 04:00:00,7.2,99,0.0,7.2,0,2020,1,14,4,winters,Clear sky
2020-01-14 05:00:00,6.4,100,0.0,6.6,0,2020,1,14,5,winters,Clear sky
2020-01-14 06:00:00,6.2,100,0.0,5.2,3,2020,1,14,6,winters,Overcast
2020-01-14 07:00:00,6.7,100,0.0,5.9,3,2020,1,14,7,winters,Overcast
2020-01-14 08:00:00,7.7,95,0.0,4.7,3,2020,1,14,8,winters,Overcast
2020-01-14 09:00:00,8.8,90,0.0,1.8,3,2020,1,14,9,winters,Overcast
2020-01-14 10:00:00,9.6,94,0.0,1.1,3,2020,1,14,10,winters,Overcast
2020-01-14 11:00:00,11.8,88,0.0,2.9,2,2020,1,14,11,winters,Partly cloudy
2020-01-14 12:00:00,13.4,76,0.0,2.7,2,2020,1,14,12,winters,Partly cloudy
2020-01-14 13:00:00,14.2,69,0.0,2.6,1,2020,1,14,13,winters,Mainly clear
2020-01-14 14:00:00,14.8,64,0.0,3.0,1,2020,1,14,14,winters,Mainly clear
2020-01-14 15:00:00,14.9,57,0.0,3.9,1,2020,1,14,15,winters,Mainly clear
2020-01-14 16:00:00,14.6,55,0.0,3.9,0,2020,1,14,16,winters,Clear sky
2020-01-14 17:00:00,13.3,65,0.0,3.3,0,2020,1,14,17,winters,Clear sky
2020-01-14 18:00:00,12.4,68,0.0,3.2,1,2020,1,14,18,winters,Mainly clear
2020-01-14 19:00:00,8.9,85,0.0,6.5,0,2020,1,14,19,winters,Clear sky
2020-01-14 20:00:00,8.0,86,0.0,6.9,0,2020,1,14,20,winters,Clear sky
2020-01-14 21:00:00,7.2,88,0.0,8.2,0,2020,1,14,21,winters,Clear sky
2020-01-14 22:00:00,6.9,87,0.0,7.8,0,2020,1,14,22,winters,Clear sky
2020-01-14 23:00:00,6.3,88,0.0,9.3,0,2020,1,14,23,winters,Clear sky
2020-01-15 00:00:00,8.1,80,0.0,7.6,0,2020,1,15,0,winters,Clear sky
2020-01-15 01:00:00,8.4,79,0.0,5.7,0,2020,1,15,1,winters,Clear sky
2020-01-15 02:00:00,5.2,90,0.0,8.9,0,2020,1,15,2,winters,Clear sky
2020-01-15 03:00:00,4.3,93,0.0,10.9,0,2020,1,15,3,winters,Clear sky
2020-01-15 04:00:00,4.0,94,0.0,8.7,0,2020,1,15,4,winters,Clear sky
2020-01-15 05:00:00,4.4,93,0.0,8.2,0,2020,1,15,5,winters,Clear sky
2020-01-15 06:00:00,4.8,93,0.0,6.9,0,2020,1,15,6,winters,Clear sky
2020-01-15 07:00:00,5.5,92,0.0,6.7,0,2020,1,15,7,winters,Clear sky
2020-01-15 08:00:00,6.2,91,0.0,4.7,0,2020,1,15,8,winters,Clear sky
2020-01-15 09:00:00,8.9,85,0.0,2.7,0,2020,1,15,9,winters,Clear sky
2020-01-15 10:00:00,11.6,77,0.0,2.6,0,2020,1,15,10,winters,Clear sky
2020-01-15 11:00:00,13.8,67,0.0,3.1,0,2020,1,15,11,winters,Clear sky
2020-01-15 12:00:00,14.7,58,0.0,2.9,0,2020,1,15,12,winters,Clear sky
2020-01-15 13:00:00,15.1,57,0.0,2.5,0,2020,1,15,13,winters,Clear sky
2020-01-15 14:00:00,15.4,56,0.0,2.4,0,2020,1,15,14,winters,Clear sky
2020-01-15 15:00:00,15.6,55,0.0,3.1,0,2020,1,15,15,winters,Clear sky
2020-01-15 16:00:00,15.2,56,0.0,4.1,0,2020,1,15,16,winters,Clear sky
2020-01-15 17:00:00,13.2,71,0.0,4.8,2,2020,1,15,17,winters,Partly cloudy
2020-01-15 18:00:00,10.9,79,0.0,6.9,3,2020,1,15,18,winters,Overcast
2020-01-15 19:00:00,10.6,80,0.0,5.4,3,2020,1,15,19,winters,Overcast
2020-01-15 20:00:00,9.4,85,0.0,8.4,3,2020,1,15,20,winters,Overcast
2020-01-15 21:00:00,9.2,82,0.0,9.1,2,2020,1,15,21,winters,Partly cloudy
2020-01-15 22:00:00,11.4,68,0.0,6.5,2,2020,1,15,22,winters,Partly cloudy
2020-01-15 23:00:00,10.6,70,0.0,2.9,3,2020,1,15,23,winters,Overcast
2020-01-16 00:00:00,9.8,74,0.0,3.3,3,2020,1,16,0,winters,Overcast
2020-01-16 01:00:00,7.2,85,0.0,6.8,3,2020,1,16,1,winters,Overcast
2020-01-16 02:00:00,5.4,93,0.0,9.5,3,2020,1,16,2,winters,Overcast
2020-01-16 03:00:00,5.8,94,0.0,7.7,3,2020,1,16,3,winters,Overcast
2020-01-16 04:00:00,5.9,94,0.0,7.6,3,2020,1,16,4,winters,Overcast
2020-01-16 05:00:00,5.9,94,0.0,5.5,3,2020,1,16,5,winters,Overcast
2020-01-16 06:00:00,6.4,93,0.0,4.2,2,2020,1,16,6,winters,Partly cloudy
2020-01-16 07:00:00,6.3,95,0.0,0.5,2,2020,1,16,7,winters,Partly cloudy
2020-01-16 08:00:00,6.2,95,0.0,1.1,2,2020,1,16,8,winters,Partly cloudy
2020-01-16 09:00:00,8.9,87,0.0,1.1,3,2020,1,16,9,winters,Overcast
2020-01-16 10:00:00,11.8,77,0.0,1.3,3,2020,1,16,10,winters,Overcast
2020-01-16 11:00:00,13.6,71,0.0,2.4,3,2020,1,16,11,winters,Overcast
2020-01-16 12:00:00,14.9,68,0.0,4.4,3,2020,1,16,12,winters,Overcast
2020-01-16 13:00:00,15.9,65,0.0,5.1,3,2020,1,16,13,winters,Overcast
2020-01-16 14:00:00,16.2,63,0.0,4.4,3,2020,1,16,14,winters,Overcast
2020-01-16 15:00:00,16.6,61,0.0,3.5,2,2020,1,16,15,winters,Partly cloudy
2020-01-16 16:00:00,16.5,63,0.0,3.1,1,2020,1,16,16,winters,Mainly clear
2020-01-16 17:00:00,12.9,83,0.0,7.4,1,2020,1,16,17,winters,Mainly clear
2020-01-16 18:00:00,10.9,90,0.0,7.2,1,2020,1,16,18,winters,Mainly clear
2020-01-16 19:00:00,9.6,92,0.0,9.2,0,2020,1,16,19,winters,Clear sky
2020-01-16 20:00:00,9.0,93,0.0,7.6,0,2020,1,16,20,winters,Clear sky
2020-01-16 21:00:00,8.6,93,0.0,6.8,0,2020,1,16,21,winters,Clear sky
2020-01-16 22:00:00,7.5,96,0.0,9.0,0,2020,1,16,22,winters,Clear sky
2020-01-16 23:00:00,7.2,97,0.0,7.4,1,2020,1,16,23,winters,Mainly clear
2020-01-17 00:00:00,7.2,97,0.0,7.2,0,2020,1,17,0,winters,Clear sky
2020-01-17 01:00:00,6.3,98,0.0,7.1,0,2020,1,17,1,winters,Clear sky
2020-01-17 02:00:00,5.7,98,0.0,8.4,1,2020,1,17,2,winters,Mainly clear
2020-01-17 03:00:00,5.8,98,0.0,6.9,1,2020,1,17,3,winters,Mainly clear
2020-01-17 04:00:00,5.6,99,0.0,4.1,0,2020,1,17,4,winters,Clear sky
2020-01-17 05:00:00,6.0,99,0.0,6.6,3,2020,1,17,5,winters,Overcast
2020-01-17 06:00:00,5.9,100,0.0,6.6,3,2020,1,17,6,winters,Overcast
2020-01-17 07:00:00,5.6,100,0.0,5.9,3,2020,1,17,7,winters,Overcast
2020-01-17 08:00:00,6.4,98,0.0,6.2,3,2020,1,17,8,winters,Overcast
2020-01-17 09:00:00,8.1,97,0.0,6.1,3,2020,1,17,9,winters,Overcast
2020-01-17 10:00:00,10.6,92,0.0,4.9,2,2020,1,17,10,winters,Partly cloudy
2020-01-17 11:00:00,13.1,80,0.0,3.6,0,2020,1,17,11,winters,Clear sky
2020-01-17 12:00:00,14.7,71,0.0,2.9,3,2020,1,17,12,winters,Overcast
2020-01-17 13:00:00,15.6,63,0.0,2.2,3,2020,1,17,13,winters,Overcast
2020-01-17 14:00:00,15.9,59,0.0,4.1,3,2020,1,17,14,winters,Overcast
2020-01-17 15:00:00,15.8,58,0.0,5.4,3,2020,1,17,15,winters,Overcast
2020-01-17 16:00:00,15.6,60,0.0,4.6,3,2020,1,17,16,winters,Overcast
2020-01-17 17:00:00,15.1,63,0.0,1.8,3,2020,1,17,17,winters,Overcast
2020-01-17 18:00:00,12.4,75,0.0,2.9,3,2020,1,17,18,winters,Overcast
2020-01-17 19:00:00,10.9,85,0.0,5.2,3,2020,1,17,19,winters,Overcast
2020-01-17 20:00:00,9.8,90,0.0,5.2,3,2020,1,17,20,winters,Overcast
2020-01-17 21:00:00,9.0,93,0.0,7.4,3,2020,1,17,21,winters,Overcast
2020-01-17 22:00:00,8.5,92,0.0,6.9,1,2020,1,17,22,winters,Mainly clear
2020-01-17 23:00:00,8.1,92,0.0,7.1,1,2020,1,17,23,winters,Mainly clear
2020-01-18 00:00:00,7.4,92,0.0,7.7,0,2020,1,18,0,winters,Clear sky
2020-01-18 01:00:00,6.4,94,0.0,9.9,0,2020,1,18,1,winters,Clear sky
2020-01-18 02:00:00,6.2,95,0.0,8.7,0,2020,1,18,2,winters,Clear sky
2020-01-18 03:00:00,5.8,96,0.0,7.7,0,2020,1,18,3,winters,Clear sky
2020-01-18 04:00:00,5.5,97,0.0,5.2,0,2020,1,18,4,winters,Clear sky
2020-01-18 05:00:00,5.8,97,0.0,6.2,1,2020,1,18,5,winters,Mainly clear
2020-01-18 06:00:00,6.1,97,0.0,6.2,0,2020,1,18,6,winters,Clear sky
2020-01-18 07:00:00,6.4,96,0.0,6.5,0,2020,1,18,7,winters,Clear sky
2020-01-18 08:00:00,8.2,92,0.0,11.1,0,2020,1,18,8,winters,Clear sky
2020-01-18 09:00:00,10.8,84,0.0,11.2,0,2020,1,18,9,winters,Clear sky
2020-01-18 10:00:00,13.3,76,0.0,11.3,0,2020,1,18,10,winters,Clear sky
2020-01-18 11:00:00,15.1,69,0.0,11.9,0,2020,1,18,11,winters,Clear sky
2020-01-18 12:00:00,16.4,63,0.0,10.9,0,2020,1,18,12,winters,Clear sky
2020-01-18 13:00:00,17.0,55,0.0,8.2,0,2020,1,18,13,winters,Clear sky
2020-01-18 14:00:00,17.0,51,0.0,6.6,1,2020,1,18,14,winters,Mainly clear
2020-01-18 15:00:00,16.9,50,0.0,6.8,1,2020,1,18,15,winters,Mainly clear
2020-01-18 16:00:00,16.5,55,0.0,4.5,0,2020,1,18,16,winters,Clear sky
2020-01-18 17:00:00,13.4,77,0.0,6.0,0,2020,1,18,17,winters,Clear sky
2020-01-18 18:00:00,11.6,81,0.0,7.4,0,2020,1,18,18,winters,Clear sky
2020-01-18 19:00:00,13.5,70,0.0,3.6,0,2020,1,18,19,winters,Clear sky
2020-01-18 20:00:00,10.4,83,0.0,5.0,0,2020,1,18,20,winters,Clear sky
2020-01-18 21:00:00,9.4,87,0.0,4.9,0,2020,1,18,21,winters,Clear sky
2020-01-18 22:00:00,8.6,89,0.0,6.2,0,2020,1,18,22,winters,Clear sky
2020-01-18 23:00:00,9.4,88,0.0,1.4,0,2020,1,18,23,winters,Clear sky
2020-01-19 00:00:00,7.0,94,0.0,2.8,0,2020,1,19,0,winters,Clear sky
2020-01-19 01:00:00,6.3,96,0.0,3.7,0,2020,1,19,1,winters,Clear sky
2020-01-19 02:00:00,7.2,95,0.0,3.4,0,2020,1,19,2,winters,Clear sky
2020-01-19 03:00:00,7.2,94,0.0,3.1,0,2020,1,19,3,winters,Clear sky
2020-01-19 04:00:00,7.2,93,0.0,2.3,0,2020,1,19,4,winters,Clear sky
2020-01-19 05:00:00,4.7,100,0.0,6.3,3,2020,1,19,5,winters,Overcast
2020-01-19 06:00:00,6.1,99,0.0,2.3,3,2020,1,19,6,winters,Overcast
2020-01-19 07:00:00,5.4,99,0.0,1.0,3,2020,1,19,7,winters,Overcast
2020-01-19 08:00:00,6.2,97,0.0,3.1,3,2020,1,19,8,winters,Overcast
2020-01-19 09:00:00,7.7,97,0.0,3.6,3,2020,1,19,9,winters,Overcast
2020-01-19 10:00:00,10.1,97,0.0,1.6,3,2020,1,19,10,winters,Overcast
2020-01-19 11:00:00,12.3,88,0.0,2.6,1,2020,1,19,11,winters,Mainly clear
2020-01-19 12:00:00,14.8,74,0.0,5.0,0,2020,1,19,12,winters,Clear sky
2020-01-19 13:00:00,16.2,66,0.0,6.5,0,2020,1,19,13,winters,Clear sky
2020-01-19 14:00:00,16.9,64,0.0,6.6,2,2020,1,19,14,winters,Partly cloudy
2020-01-19 15:00:00,17.0,62,0.0,6.0,1,2020,1,19,15,winters,Mainly clear
2020-01-19 16:00:00,16.8,63,0.0,5.9,2,2020,1,19,16,winters,Partly cloudy
2020-01-19 17:00:00,14.8,73,0.0,5.8,3,2020,1,19,17,winters,Overcast
2020-01-19 18:00:00,14.7,71,0.0,5.4,3,2020,1,19,18,winters,Overcast
2020-01-19 19:00:00,11.5,85,0.0,7.9,1,2020,1,19,19,winters,Mainly clear
2020-01-19 20:00:00,9.9,89,0.0,10.0,1,2020,1,19,20,winters,Mainly clear
2020-01-19 21:00:00,9.2,91,0.0,10.4,1,2020,1,19,21,winters,Mainly clear
2020-01-19 22:00:00,8.9,91,0.0,10.0,2,2020,1,19,22,winters,Partly cloudy
2020-01-19 23:00:00,9.0,91,0.0,9.6,0,2020,1,19,23,winters,Clear sky
2020-01-20 00:00:00,8.0,92,0.0,9.4,3,2020,1,20,0,winters,Overcast
2020-01-20 01:00:00,7.7,93,0.0,10.3,3,2020,1,20,1,winters,Overcast
2020-01-20 02:00:00,8.6,91,0.0,7.1,3,2020,1,20,2,winters,Overcast
2020-01-20 03:00:00,8.6,90,0.0,9.0,3,2020,1,20,3,winters,Overcast
2020-01-20 04:00:00,9.4,88,0.0,5.4,3,2020,1,20,4,winters,Overcast
2020-01-20 05:00:00,9.6,90,0.0,6.9,3,2020,1,20,5,winters,Overcast
2020-01-20 06:00:00,9.6,91,0.1,6.5,51,2020,1,20,6,winters,
2020-01-20 07:00:00,9.4,93,0.0,6.2,0,2020,1,20,7,winters,Clear sky
2020-01-20 08:00:00,9.8,90,0.0,9.5,0,2020,1,20,8,winters,Clear sky
2020-01-20 09:00:00,12.5,80,0.0,7.1,1,2020,1,20,9,winters,Mainly clear
2020-01-20 10:00:00,14.5,73,0.0,6.5,1,2020,1,20,10,winters,Mainly clear
2020-01-20 11:00:00,16.3,65,0.0,8.2,2,2020,1,20,11,winters,Partly cloudy
2020-01-20 12:00:00,17.5,55,0.0,8.6,3,2020,1,20,12,winters,Overcast
2020-01-20 13:00:00,17.9,49,0.0,9.5,3,2020,1,20,13,winters,Overcast
2020-01-20 14:00:00,17.9,43,0.0,8.5,3,2020,1,20,14,winters,Overcast
2020-01-20 15:00:00,17.6,42,0.0,5.7,3,2020,1,20,15,winters,Overcast
2020-01-20 16:00:00,17.0,51,0.0,4.3,3,2020,1,20,16,winters,Overcast
2020-01-20 17:00:00,16.5,46,0.0,0.8,3,2020,1,20,17,winters,Overcast
2020-01-20 18:00:00,15.8,49,0.0,1.5,3,2020,1,20,18,winters,Overcast
2020-01-20 19:00:00,12.6,68,0.0,6.2,3,2020,1,20,19,winters,Overcast
2020-01-20 20:00:00,12.9,72,0.0,5.6,3,2020,1,20,20,winters,Overcast
2020-01-20 21:00:00,12.8,75,0.0,6.1,3,2020,1,20,21,winters,Overcast
2020-01-20 22:00:00,12.4,79,0.2,7.4,51,2020,1,20,22,winters,
2020-01-20 23:00:00,10.9,87,0.0,7.9,3,2020,1,20,23,winters,Overcast
2020-01-21 00:00:00,11.6,83,0.0,7.2,3,2020,1,21,0,winters,Overcast
2020-01-21 01:00:00,11.2,83,0.0,6.9,3,2020,1,21,1,winters,Overcast
2020-01-21 02:00:00,11.2,81,0.0,10.0,3,2020,1,21,2,winters,Overcast
2020-01-21 03:00:00,11.2,79,0.1,9.2,51,2020,1,21,3,winters,
2020-01-21 04:00:00,10.7,81,0.2,7.6,51,2020,1,21,4,winters,
2020-01-21 05:00:00,10.6,90,0.0,6.9,3,2020,1,21,5,winters,Overcast
2020-01-21 06:00:00,10.5,92,0.0,13.2,3,2020,1,21,6,winters,Overcast
2020-01-21 07:00:00,10.3,91,0.0,13.0,3,2020,1,21,7,winters,Overcast
2020-01-21 08:00:00,10.6,85,0.0,14.4,2,2020,1,21,8,winters,Partly cloudy
2020-01-21 09:00:00,11.8,76,0.0,13.7,2,2020,1,21,9,winters,Partly cloudy
2020-01-21 10:00:00,13.3,67,0.0,13.7,0,2020,1,21,10,winters,Clear sky
2020-01-21 11:00:00,14.9,61,0.0,11.6,1,2020,1,21,11,winters,Mainly clear
2020-01-21 12:00:00,15.9,57,0.0,10.8,2,2020,1,21,12,winters,Partly cloudy
2020-01-21 13:00:00,15.9,57,0.1,10.0,51,2020,1,21,13,winters,
2020-01-21 14:00:00,16.3,52,0.0,10.1,2,2020,1,21,14,winters,Partly cloudy
2020-01-21 15:00:00,16.2,52,0.0,11.0,1,2020,1,21,15,winters,Mainly clear
2020-01-21 16:00:00,15.9,55,0.0,9.7,2,2020,1,21,16,winters,Partly cloudy
2020-01-21 17:00:00,12.9,76,0.0,7.3,2,2020,1,21,17,winters,Partly cloudy
2020-01-21 18:00:00,11.3,82,0.0,7.3,0,2020,1,21,18,winters,Clear sky
2020-01-21 19:00:00,10.2,87,0.0,7.4,0,2020,1,21,19,winters,Clear sky
2020-01-21 20:00:00,9.3,89,0.0,7.9,0,2020,1,21,20,winters,Clear sky
2020-01-21 21:00:00,8.3,91,0.0,10.0,0,2020,1,21,21,winters,Clear sky
2020-01-21 22:00:00,8.9,90,0.0,7.6,0,2020,1,21,22,winters,Clear sky
2020-01-21 23:00:00,8.8,91,0.0,10.1,0,2020,1,21,23,winters,Clear sky
2020-01-22 00:00:00,8.3,91,0.0,10.8,0,2020,1,22,0,winters,Clear sky
2020-01-22 01:00:00,8.1,89,0.0,11.2,0,2020,1,22,1,winters,Clear sky
2020-01-22 02:00:00,7.9,85,0.0,11.2,0,2020,1,22,2,winters,Clear sky
2020-01-22 03:00:00,7.7,84,0.0,11.6,0,2020,1,22,3,winters,Clear sky
2020-01-22 04:00:00,7.3,84,0.0,11.3,0,2020,1,22,4,winters,Clear sky
2020-01-22 05:00:00,7.2,84,0.0,10.3,0,2020,1,22,5,winters,Clear sky
2020-01-22 06:00:00,7.1,84,0.0,9.1,0,2020,1,22,6,winters,Clear sky
2020-01-22 07:00:00,6.8,86,0.0,8.7,0,2020,1,22,7,winters,Clear sky
2020-01-22 08:00:00,8.1,81,0.0,10.6,0,2020,1,22,8,winters,Clear sky
2020-01-22 09:00:00,10.4,71,0.0,9.5,0,2020,1,22,9,winters,Clear sky
2020-01-22 10:00:00,12.9,63,0.0,9.4,0,2020,1,22,10,winters,Clear sky
2020-01-22 11:00:00,15.1,57,0.0,10.2,0,2020,1,22,11,winters,Clear sky
2020-01-22 12:00:00,16.8,52,0.0,12.3,0,2020,1,22,12,winters,Clear sky
2020-01-22 13:00:00,17.7,49,0.0,13.8,0,2020,1,22,13,winters,Clear sky
2020-01-22 14:00:00,18.0,47,0.0,14.5,0,2020,1,22,14,winters,Clear sky
2020-01-22 15:00:00,17.9,46,0.0,15.0,0,2020,1,22,15,winters,Clear sky
2020-01-22 16:00:00,17.2,50,0.0,13.7,0,2020,1,22,16,winters,Clear sky
2020-01-22 17:00:00,15.1,58,0.0,10.5,0,2020,1,22,17,winters,Clear sky
2020-01-22 18:00:00,13.2,63,0.0,10.5,0,2020,1,22,18,winters,Clear sky
2020-01-22 19:00:00,12.2,67,0.0,10.7,0,2020,1,22,19,winters,Clear sky
2020-01-22 20:00:00,11.2,70,0.0,10.2,0,2020,1,22,20,winters,Clear sky
2020-01-22 21:00:00,10.4,74,0.0,10.2,0,2020,1,22,21,winters,Clear sky
2020-01-22 22:00:00,9.6,77,0.0,10.4,0,2020,1,22,22,winters,Clear sky
2020-01-22 23:00:00,9.0,78,0.0,10.2,0,2020,1,22,23,winters,Clear sky
2020-01-23 00:00:00,8.4,80,0.0,10.5,0,2020,1,23,0,winters,Clear sky
2020-01-23 01:00:00,7.8,82,0.0,9.9,0,2020,1,23,1,winters,Clear sky
2020-01-23 02:00:00,7.3,84,0.0,9.7,0,2020,1,23,2,winters,Clear sky
2020-01-23 03:00:00,7.0,85,0.0,10.2,0,2020,1,23,3,winters,Clear sky
2020-01-23 04:00:00,6.6,87,0.0,10.2,0,2020,1,23,4,winters,Clear sky
2020-01-23 05:00:00,6.2,91,0.0,8.7,0,2020,1,23,5,winters,Clear sky
2020-01-23 06:00:00,5.8,92,0.0,7.9,0,2020,1,23,6,winters,Clear sky
2020-01-23 07:00:00,5.7,91,0.0,8.4,0,2020,1,23,7,winters,Clear sky
2020-01-23 08:00:00,7.1,86,0.0,11.9,0,2020,1,23,8,winters,Clear sky
2020-01-23 09:00:00,9.9,74,0.0,10.5,0,2020,1,23,9,winters,Clear sky
2020-01-23 10:00:00,12.6,62,0.0,12.1,0,2020,1,23,10,winters,Clear sky
2020-01-23 11:00:00,14.8,52,0.0,15.0,0,2020,1,23,11,winters,Clear sky
2020-01-23 12:00:00,16.2,46,0.0,15.3,0,2020,1,23,12,winters,Clear sky
2020-01-23 13:00:00,17.1,43,0.0,14.4,0,2020,1,23,13,winters,Clear sky
2020-01-23 14:00:00,17.6,41,0.0,13.6,0,2020,1,23,14,winters,Clear sky
2020-01-23 15:00:00,17.6,40,0.0,13.3,0,2020,1,23,15,winters,Clear sky
2020-01-23 16:00:00,17.0,45,0.0,10.4,0,2020,1,23,16,winters,Clear sky
2020-01-23 17:00:00,14.4,55,0.0,8.0,0,2020,1,23,17,winters,Clear sky
2020-01-23 18:00:00,12.1,61,0.0,8.0,0,2020,1,23,18,winters,Clear sky
2020-01-23 19:00:00,11.4,62,0.0,9.7,0,2020,1,23,19,winters,Clear sky
2020-01-23 20:00:00,10.9,63,0.0,11.6,0,2020,1,23,20,winters,Clear sky
2020-01-23 21:00:00,10.4,63,0.0,12.0,0,2020,1,23,21,winters,Clear sky
2020-01-23 22:00:00,9.6,65,0.0,12.7,0,2020,1,23,22,winters,Clear sky
2020-01-23 23:00:00,8.9,67,0.0,12.2,0,2020,1,23,23,winters,Clear sky
2020-01-24 00:00:00,8.3,69,0.0,11.5,0,2020,1,24,0,winters,Clear sky
2020-01-24 01:00:00,7.4,74,0.0,10.0,0,2020,1,24,1,winters,Clear sky
2020-01-24 02:00:00,6.7,77,0.0,9.8,0,2020,1,24,2,winters,Clear sky
2020-01-24 03:00:00,6.1,80,0.0,9.6,2,2020,1,24,3,winters,Partly cloudy
2020-01-24 04:00:00,5.5,82,0.0,8.7,2,2020,1,24,4,winters,Partly cloudy
2020-01-24 05:00:00,5.4,89,0.0,6.9,0,2020,1,24,5,winters,Clear sky
2020-01-24 06:00:00,5.3,89,0.0,6.4,0,2020,1,24,6,winters,Clear sky
2020-01-24 07:00:00,5.0,90,0.0,7.3,2,2020,1,24,7,winters,Partly cloudy
2020-01-24 08:00:00,6.7,83,0.0,10.1,0,2020,1,24,8,winters,Clear sky
2020-01-24 09:00:00,9.7,71,0.0,6.8,0,2020,1,24,9,winters,Clear sky
2020-01-24 10:00:00,12.6,61,0.0,5.5,1,2020,1,24,10,winters,Mainly clear
2020-01-24 11:00:00,14.9,52,0.0,6.0,2,2020,1,24,11,winters,Partly cloudy
2020-01-24 12:00:00,16.8,46,0.0,7.8,1,2020,1,24,12,winters,Mainly clear
2020-01-24 13:00:00,18.2,40,0.0,10.9,1,2020,1,24,13,winters,Mainly clear
2020-01-24 14:00:00,19.1,36,0.0,12.7,0,2020,1,24,14,winters,Clear sky
2020-01-24 15:00:00,19.4,34,0.0,12.9,0,2020,1,24,15,winters,Clear sky
2020-01-24 16:00:00,18.6,42,0.0,8.1,0,2020,1,24,16,winters,Clear sky
2020-01-24 17:00:00,15.6,48,0.0,8.3,0,2020,1,24,17,winters,Clear sky
2020-01-24 18:00:00,13.1,55,0.0,8.3,0,2020,1,24,18,winters,Clear sky
2020-01-24 19:00:00,12.0,59,0.0,8.3,0,2020,1,24,19,winters,Clear sky
2020-01-24 20:00:00,10.8,62,0.0,8.7,0,2020,1,24,20,winters,Clear sky
2020-01-24 21:00:00,9.2,67,0.0,10.6,2,2020,1,24,21,winters,Partly cloudy
2020-01-24 22:00:00,10.6,60,0.0,9.7,0,2020,1,24,22,winters,Clear sky
2020-01-24 23:00:00,9.8,66,0.0,9.4,0,2020,1,24,23,winters,Clear sky
2020-01-25 00:00:00,8.8,72,0.0,7.9,3,2020,1,25,0,winters,Overcast
2020-01-25 01:00:00,8.5,75,0.0,8.1,3,2020,1,25,1,winters,Overcast
2020-01-25 02:00:00,8.6,78,0.0,9.1,3,2020,1,25,2,winters,Overcast
2020-01-25 03:00:00,9.3,73,0.0,6.1,3,2020,1,25,3,winters,Overcast
2020-01-25 04:00:00,9.2,77,0.8,6.1,53,2020,1,25,4,winters,
2020-01-25 05:00:00,8.5,83,0.0,7.4,2,2020,1,25,5,winters,Partly cloudy
2020-01-25 06:00:00,9.7,76,0.0,4.1,1,2020,1,25,6,winters,Mainly clear
2020-01-25 07:00:00,9.4,77,0.0,3.4,2,2020,1,25,7,winters,Partly cloudy
2020-01-25 08:00:00,9.4,79,0.0,1.1,2,2020,1,25,8,winters,Partly cloudy
2020-01-25 09:00:00,11.9,73,0.3,3.8,51,2020,1,25,9,winters,
2020-01-25 10:00:00,13.9,69,0.0,3.8,3,2020,1,25,10,winters,Overcast
2020-01-25 11:00:00,14.6,66,0.0,5.5,2,2020,1,25,11,winters,Partly cloudy
2020-01-25 12:00:00,16.8,56,0.0,5.2,2,2020,1,25,12,winters,Partly cloudy
2020-01-25 13:00:00,17.4,56,0.0,2.9,1,2020,1,25,13,winters,Mainly clear
2020-01-25 14:00:00,18.0,54,0.0,1.4,1,2020,1,25,14,winters,Mainly clear
2020-01-25 15:00:00,18.0,53,0.0,4.1,0,2020,1,25,15,winters,Clear sky
2020-01-25 16:00:00,17.8,53,0.0,5.6,1,2020,1,25,16,winters,Mainly clear
2020-01-25 17:00:00,15.4,70,0.0,2.4,1,2020,1,25,17,winters,Mainly clear
2020-01-25 18:00:00,14.0,73,0.0,2.1,1,2020,1,25,18,winters,Mainly clear
2020-01-25 19:00:00,12.2,82,0.0,5.2,0,2020,1,25,19,winters,Clear sky
2020-01-25 20:00:00,10.7,88,0.0,7.3,1,2020,1,25,20,winters,Mainly clear
2020-01-25 21:00:00,9.6,93,0.0,8.6,0,2020,1,25,21,winters,Clear sky
